Species_1,Species_2,Distance,Dist *100
514054816,156766537,0.897569,89.7569
514054798,156766537,0.897569,89.7569
514252782,156766537,0.832031,83.2031
482679745,156766537,0.815315,81.5315
416948801,156766537,0.822823,82.2823
402914238,156766537,0.81982,81.982
322688187,156766537,0.064475,6.4475
294441962,156766537,0.816817,81.6817
41057570,156766537,0.882569,88.2569
400354852,156766537,0.888446,88.8446
359427494,156766537,0.816817,81.6817
353078721,156766537,0.878893,87.8893
38260414,156766537,0.816817,81.6817
38260410,156766537,0.815315,81.5315
38112399,156766537,0.818318,81.8318
38112395,156766537,0.815315,81.5315
156766565,156766537,0.015171,1.5171
156766545,156766537,0.018963,1.8963
156766537,156766537,0,0
156766533,156766537,0.015171,1.5171
156766529,156766537,0.016435,1.6435
156766505,156766537,0.017699,1.7699
149287217,156766537,0.816817,81.6817
21063917,156766537,0.11378,11.378
21038821,156766537,0.815315,81.5315
241897474,156766537,0.020228,2.0228
32265024,156766537,0.241772,24.1772
18025358,156766537,0.897878,89.7878
47531122,156766537,0.240506,24.0506
204324151,156766537,0.9,90
195764992,156766537,0.880282,88.0282
KM052275,156766537,0.900885,90.0885
AY148187,156766537,0.883954,88.3954
M37899,156766537,0.068268,6.8268
KF214742,156766537,0.816817,81.6817
GQ411199,156766537,0.81982,81.982
62857328,156766533,0.899306,89.9306
9633607,156766533,0.881041,88.1041
6136264,156766533,0.235145,23.5145
138873,156766533,0.059418,5.9418
237642071,156766533,0.861314,86.1314
71658847,156766533,0.891192,89.1192
18999349,156766533,0.830729,83.0729
338826805,156766533,0.872945,87.2945
550455635,156766533,0.890909,89.0909
422933778,156766533,0.891697,89.1697
56698740,156766533,0.901935,90.1935
33235706,156766533,0.877358,87.7358
23334622,156766533,0.895086,89.5086
23334619,156766533,0.882042,88.2042
401715658,156766533,0.897368,89.7368
389617268,156766533,0.891743,89.1743
378941792,156766533,0.896811,89.6811
817524604,156766533,0.894646,89.4646
6136266,156766533,0.884404,88.4404
6136265,156766533,0.888073,88.8073
726965494,156766533,0.816817,81.6817
726965490,156766533,0.815315,81.5315
726965486,156766533,0.816817,81.6817
726965482,156766533,0.816817,81.6817
726965478,156766533,0.816817,81.6817
753220758,156766533,0.166877,16.6877
208429852,156766533,0.017699,1.7699
34447098,156766533,0.884191,88.4191
23334612,156766533,0.901857,90.1857
698029512,156766533,0.882667,88.2667
672432742,156766533,0.816817,81.6817
672351302,156766533,0.815315,81.5315
302317864,156766533,0.878893,87.8893
283139266,156766533,0.815315,81.5315
229342012,156766533,0.034134,3.4134
212671461,156766533,0.887348,88.7348
182636909,156766533,0.878893,87.8893
166064279,156766533,0.877163,87.7163
164520995,156766533,0.878893,87.8893
92090662,156766533,0.889273,88.9273
22252953,156766533,0.821321,82.1321
601447521,156766533,0.904255,90.4255
557307522,156766533,0.884058,88.4058
544446249,156766533,0.816817,81.6817
514054828,156766533,0.897569,89.7569
514054822,156766533,0.897569,89.7569
514054816,156766533,0.897569,89.7569
514054798,156766533,0.899306,89.9306
514252782,156766533,0.832031,83.2031
482679745,156766533,0.815315,81.5315
416948801,156766533,0.822823,82.2823
402914238,156766533,0.81982,81.982
322688187,156766533,0.055626,5.5626
294441962,156766533,0.816817,81.6817
41057570,156766533,0.882569,88.2569
400354852,156766533,0.888446,88.8446
359427494,156766533,0.816817,81.6817
353078721,156766533,0.877163,87.7163
38260414,156766533,0.816817,81.6817
38260410,156766533,0.815315,81.5315
38112399,156766533,0.818318,81.8318
38112395,156766533,0.815315,81.5315
156766565,156766533,0.002528,0.2528
156766545,156766533,0.006321,0.6321
156766537,156766533,0.015171,1.5171
156766533,156766533,0,0
156766529,156766533,0.001264,0.1264
156766505,156766533,0.005057,0.5057
149287217,156766533,0.816817,81.6817
21063917,156766533,0.103666,10.3666
21038821,156766533,0.815315,81.5315
241897474,156766533,0.007585,0.7585
32265024,156766533,0.231646,23.1646
18025358,156766533,0.903183,90.3183
47531122,156766533,0.23038,23.038
204324151,156766533,0.9,90
195764992,156766533,0.901408,90.1408
KM052275,156766533,0.886726,88.6726
AY148187,156766533,0.886819,88.6819
M37899,156766533,0.059418,5.9418
KF214742,156766533,0.816817,81.6817
GQ411199,156766533,0.818318,81.8318
62857328,156766529,0.897569,89.7569
9633607,156766529,0.877323,87.7323
6136264,156766529,0.235145,23.5145
138873,156766529,0.058154,5.8154
237642071,156766529,0.861314,86.1314
71658847,156766529,0.891192,89.1192
18999349,156766529,0.830729,83.0729
338826805,156766529,0.87145,87.145
550455635,156766529,0.890909,89.0909
422933778,156766529,0.891697,89.1697
56698740,156766529,0.896774,89.6774
33235706,156766529,0.877358,87.7358
23334622,156766529,0.911023,91.1023
23334619,156766529,0.883803,88.3803
401715658,156766529,0.898684,89.8684
389617268,156766529,0.886239,88.6239
378941792,156766529,0.896811,89.6811
817524604,156766529,0.894646,89.4646
6136266,156766529,0.884404,88.4404
6136265,156766529,0.888073,88.8073
726965494,156766529,0.816817,81.6817
726965490,156766529,0.815315,81.5315
726965486,156766529,0.816817,81.6817
726965482,156766529,0.816817,81.6817
726965478,156766529,0.816817,81.6817
753220758,156766529,0.165613,16.5613
208429852,156766529,0.016435,1.6435
34447098,156766529,0.884191,88.4191
23334612,156766529,0.901857,90.1857
698029512,156766529,0.884,88.4
672432742,156766529,0.816817,81.6817
672351302,156766529,0.815315,81.5315
302317864,156766529,0.878893,87.8893
283139266,156766529,0.815315,81.5315
229342012,156766529,0.03287,3.287
212671461,156766529,0.887348,88.7348
182636909,156766529,0.878893,87.8893
166064279,156766529,0.877163,87.7163
164520995,156766529,0.878893,87.8893
92090662,156766529,0.889273,88.9273
22252953,156766529,0.821321,82.1321
601447521,156766529,0.904255,90.4255
557307522,156766529,0.88587,88.587
544446249,156766529,0.816817,81.6817
514054828,156766529,0.897569,89.7569
514054822,156766529,0.897569,89.7569
514054816,156766529,0.897569,89.7569
514054798,156766529,0.897569,89.7569
514252782,156766529,0.832031,83.2031
482679745,156766529,0.815315,81.5315
416948801,156766529,0.822823,82.2823
402914238,156766529,0.81982,81.982
322688187,156766529,0.054362,5.4362
294441962,156766529,0.816817,81.6817
41057570,156766529,0.882569,88.2569
400354852,156766529,0.903054,90.3054
359427494,156766529,0.816817,81.6817
353078721,156766529,0.877163,87.7163
38260414,156766529,0.816817,81.6817
38260410,156766529,0.815315,81.5315
38112399,156766529,0.818318,81.8318
38112395,156766529,0.815315,81.5315
156766565,156766529,0.001264,0.1264
156766545,156766529,0.005057,0.5057
156766537,156766529,0.016435,1.6435
156766533,156766529,0.001264,0.1264
156766529,156766529,0,0
156766505,156766529,0.003793,0.3793
149287217,156766529,0.816817,81.6817
21063917,156766529,0.102402,10.2402
21038821,156766529,0.815315,81.5315
241897474,156766529,0.006321,0.6321
32265024,156766529,0.23038,23.038
18025358,156766529,0.896552,89.6552
47531122,156766529,0.23038,23.038
204324151,156766529,0.901408,90.1408
195764992,156766529,0.902817,90.2817
KM052275,156766529,0.886726,88.6726
AY148187,156766529,0.886819,88.6819
M37899,156766529,0.058154,5.8154
KF214742,156766529,0.816817,81.6817
GQ411199,156766529,0.818318,81.8318
62857328,156766505,0.901042,90.1042
9633607,156766505,0.881041,88.1041
6136264,156766505,0.231353,23.1353
138873,156766505,0.05689,5.689
237642071,156766505,0.863139,86.3139
71658847,156766505,0.891192,89.1192
18999349,156766505,0.830729,83.0729
338826805,156766505,0.87145,87.145
550455635,156766505,0.890909,89.0909
422933778,156766505,0.891697,89.1697
56698740,156766505,0.900645,90.0645
33235706,156766505,0.877358,87.7358
23334622,156766505,0.893758,89.3758
23334619,156766505,0.883803,88.3803
401715658,156766505,0.897368,89.7368
389617268,156766505,0.891743,89.1743
378941792,156766505,0.894934,89.4934
817524604,156766505,0.873921,87.3921
6136266,156766505,0.884404,88.4404
6136265,156766505,0.888073,88.8073
726965494,156766505,0.816817,81.6817
726965490,156766505,0.816817,81.6817
726965486,156766505,0.816817,81.6817
726965482,156766505,0.816817,81.6817
726965478,156766505,0.816817,81.6817
753220758,156766505,0.16182,16.182
208429852,156766505,0.013906,1.3906
34447098,156766505,0.884191,88.4191
23334612,156766505,0.895225,89.5225
698029512,156766505,0.884,88.4
672432742,156766505,0.816817,81.6817
672351302,156766505,0.816817,81.6817
302317864,156766505,0.877163,87.7163
283139266,156766505,0.816817,81.6817
229342012,156766505,0.031606,3.1606
212671461,156766505,0.887348,88.7348
182636909,156766505,0.878893,87.8893
166064279,156766505,0.877163,87.7163
164520995,156766505,0.885813,88.5813
92090662,156766505,0.889273,88.9273
22252953,156766505,0.821321,82.1321
601447521,156766505,0.904255,90.4255
557307522,156766505,0.88587,88.587
544446249,156766505,0.816817,81.6817
514054828,156766505,0.901042,90.1042
514054822,156766505,0.901042,90.1042
514054816,156766505,0.901042,90.1042
514054798,156766505,0.897569,89.7569
514252782,156766505,0.832031,83.2031
482679745,156766505,0.815315,81.5315
416948801,156766505,0.822823,82.2823
402914238,156766505,0.81982,81.982
322688187,156766505,0.053097,5.3097
294441962,156766505,0.816817,81.6817
41057570,156766505,0.882569,88.2569
400354852,156766505,0.88579,88.579
359427494,156766505,0.816817,81.6817
353078721,156766505,0.877163,87.7163
38260414,156766505,0.816817,81.6817
38260410,156766505,0.816817,81.6817
38112399,156766505,0.818318,81.8318
38112395,156766505,0.816817,81.6817
156766565,156766505,0.002528,0.2528
156766545,156766505,0.006321,0.6321
156766537,156766505,0.017699,1.7699
156766533,156766505,0.005057,0.5057
156766529,156766505,0.003793,0.3793
156766505,156766505,0,0
149287217,156766505,0.816817,81.6817
21063917,156766505,0.099874,9.9874
21038821,156766505,0.815315,81.5315
241897474,156766505,0.007585,0.7585
32265024,156766505,0.227848,22.7848
18025358,156766505,0.896552,89.6552
47531122,156766505,0.227848,22.7848
204324151,156766505,0.901408,90.1408
195764992,156766505,0.902817,90.2817
KM052275,156766505,0.886726,88.6726
AY148187,156766505,0.886819,88.6819
M37899,156766505,0.05689,5.689
KF214742,156766505,0.816817,81.6817
GQ411199,156766505,0.818318,81.8318
62857328,149287217,0.871528,87.1528
9633607,149287217,0.873606,87.3606
6136264,149287217,0.812312,81.2312
138873,149287217,0.81982,81.982
237642071,149287217,0.866788,86.6788
71658847,149287217,0.868739,86.8739
18999349,149287217,0.007508,0.7508
338826805,149287217,0.885886,88.5886
550455635,149287217,0.878788,87.8788
422933778,149287217,0.879061,87.9061
56698740,149287217,0.869369,86.9369
33235706,149287217,0.871698,87.1698
23334622,149287217,0.897898,89.7898
23334619,149287217,0.896127,89.6127
401715658,149287217,0.885886,88.5886
389617268,149287217,0.875229,87.5229
378941792,149287217,0.868668,86.8668
817524604,149287217,0.868739,86.8739
6136266,149287217,0.882569,88.2569
6136265,149287217,0.86422,86.422
726965494,149287217,0.021021,2.1021
726965490,149287217,0.022523,2.2523
726965486,149287217,0.016517,1.6517
726965482,149287217,0.013514,1.3514
726965478,149287217,0.009009,0.9009
753220758,149287217,0.81982,81.982
208429852,149287217,0.818318,81.8318
34447098,149287217,0.865809,86.5809
23334612,149287217,0.882883,88.2883
698029512,149287217,0.887387,88.7387
672432742,149287217,0.004505,0.4505
672351302,149287217,0.006006,0.6006
302317864,149287217,0.863322,86.3322
283139266,149287217,0.031532,3.1532
229342012,149287217,0.818318,81.8318
212671461,149287217,0.87175,87.175
182636909,149287217,0.868512,86.8512
166064279,149287217,0.868512,86.8512
164520995,149287217,0.865052,86.5052
92090662,149287217,0.866782,86.6782
22252953,149287217,0.081081,8.1081
601447521,149287217,0.878378,87.8378
557307522,149287217,0.898551,89.8551
544446249,149287217,0.018018,1.8018
514054828,149287217,0.875,87.5
514054822,149287217,0.876736,87.6736
514054816,149287217,0.876736,87.6736
514054798,149287217,0.876736,87.6736
514252782,149287217,0.045045,4.5045
482679745,149287217,0.039039,3.9039
416948801,149287217,0.015015,1.5015
402914238,149287217,0.007508,0.7508
322688187,149287217,0.81982,81.982
294441962,149287217,0.003003,0.3003
41057570,149287217,0.875229,87.5229
400354852,149287217,0.893393,89.3393
359427494,149287217,0.009009,0.9009
353078721,149287217,0.866782,86.6782
38260414,149287217,0.004505,0.4505
38260410,149287217,0.034535,3.4535
38112399,149287217,0.004505,0.4505
38112395,149287217,0.036036,3.6036
156766565,149287217,0.816817,81.6817
156766545,149287217,0.816817,81.6817
156766537,149287217,0.816817,81.6817
156766533,149287217,0.816817,81.6817
156766529,149287217,0.816817,81.6817
156766505,149287217,0.816817,81.6817
149287217,149287217,0,0
21063917,149287217,0.81982,81.982
21038821,149287217,0.039039,3.9039
241897474,149287217,0.815315,81.5315
32265024,149287217,0.812312,81.2312
18025358,149287217,0.884384,88.4384
47531122,149287217,0.812312,81.2312
204324151,149287217,0.908408,90.8408
195764992,149287217,0.906907,90.6907
KM052275,149287217,0.877876,87.7876
AY148187,149287217,0.885886,88.5886
M37899,149287217,0.81982,81.982
KF214742,149287217,0.018018,1.8018
GQ411199,149287217,0.084084,8.4084
62857328,21063917,0.899306,89.9306
9633607,21063917,0.873606,87.3606
6136264,21063917,0.229508,22.9508
138873,21063917,0.099622,9.9622
237642071,21063917,0.872263,87.2263
71658847,21063917,0.889465,88.9465
18999349,21063917,0.833333,83.3333
338826805,21063917,0.896861,89.6861
550455635,21063917,0.884848,88.4848
422933778,21063917,0.880866,88.0866
56698740,21063917,0.905806,90.5806
33235706,21063917,0.873585,87.3585
23334622,21063917,0.907039,90.7039
23334619,21063917,0.890845,89.0845
401715658,21063917,0.896053,89.6053
389617268,21063917,0.889908,88.9908
378941792,21063917,0.896811,89.6811
817524604,21063917,0.877375,87.7375
6136266,21063917,0.877064,87.7064
6136265,21063917,0.880734,88.0734
726965494,21063917,0.818318,81.8318
726965490,21063917,0.818318,81.8318
726965486,21063917,0.818318,81.8318
726965482,21063917,0.818318,81.8318
726965478,21063917,0.818318,81.8318
753220758,21063917,0.164349,16.4349
208429852,21063917,0.10493,10.493
34447098,21063917,0.882353,88.2353
23334612,21063917,0.893899,89.3899
698029512,21063917,0.892,89.2
672432742,21063917,0.816817,81.6817
672351302,21063917,0.813814,81.3814
302317864,21063917,0.877163,87.7163
283139266,21063917,0.815315,81.5315
229342012,21063917,0.103405,10.3405
212671461,21063917,0.887348,88.7348
182636909,21063917,0.880623,88.0623
166064279,21063917,0.878893,87.8893
164520995,21063917,0.880623,88.0623
92090662,21063917,0.892734,89.2734
22252953,21063917,0.818318,81.8318
601447521,21063917,0.904255,90.4255
557307522,21063917,0.887681,88.7681
544446249,21063917,0.81982,81.982
514054828,21063917,0.897569,89.7569
514054822,21063917,0.895833,89.5833
514054816,21063917,0.897569,89.7569
514054798,21063917,0.897569,89.7569
514252782,21063917,0.829427,82.9427
482679745,21063917,0.815315,81.5315
416948801,21063917,0.827327,82.7327
402914238,21063917,0.818318,81.8318
322688187,21063917,0.095839,9.5839
294441962,21063917,0.815315,81.5315
41057570,21063917,0.877064,87.7064
400354852,21063917,0.884462,88.4462
359427494,21063917,0.81982,81.982
353078721,21063917,0.878893,87.8893
38260414,21063917,0.818318,81.8318
38260410,21063917,0.815315,81.5315
38112399,21063917,0.81982,81.982
38112395,21063917,0.815315,81.5315
156766565,21063917,0.101138,10.1138
156766545,21063917,0.10493,10.493
156766537,21063917,0.11378,11.378
156766533,21063917,0.103666,10.3666
156766529,21063917,0.102402,10.2402
156766505,21063917,0.099874,9.9874
149287217,21063917,0.81982,81.982
21063917,21063917,0,0
21038821,21063917,0.816817,81.6817
241897474,21063917,0.103666,10.3666
32265024,21063917,0.224051,22.4051
18025358,21063917,0.893899,89.3899
47531122,21063917,0.225316,22.5316
204324151,21063917,0.878873,87.8873
195764992,21063917,0.88169,88.169
KM052275,21063917,0.897345,89.7345
AY148187,21063917,0.891117,89.1117
M37899,21063917,0.098485,9.8485
KF214742,21063917,0.81982,81.982
GQ411199,21063917,0.818318,81.8318
62857328,21038821,0.875,87.5
9633607,21038821,0.873606,87.3606
6136264,21038821,0.810811,81.0811
138873,21038821,0.815315,81.5315
237642071,21038821,0.864964,86.4964
71658847,21038821,0.868739,86.8739
18999349,21038821,0.036036,3.6036
338826805,21038821,0.884384,88.4384
550455635,21038821,0.882828,88.2828
422933778,21038821,0.879061,87.9061
56698740,21038821,0.87988,87.988
33235706,21038821,0.871698,87.1698
23334622,21038821,0.884384,88.4384
23334619,21038821,0.892606,89.2606
401715658,21038821,0.882883,88.2883
389617268,21038821,0.873394,87.3394
378941792,21038821,0.866792,86.6792
817524604,21038821,0.868739,86.8739
6136266,21038821,0.880734,88.0734
6136265,21038821,0.87156,87.156
726965494,21038821,0.024024,2.4024
726965490,21038821,0.028529,2.8529
726965486,21038821,0.028529,2.8529
726965482,21038821,0.033033,3.3033
726965478,21038821,0.036036,3.6036
753220758,21038821,0.815315,81.5315
208429852,21038821,0.816817,81.6817
34447098,21038821,0.871324,87.1324
23334612,21038821,0.884384,88.4384
698029512,21038821,0.887387,88.7387
672432742,21038821,0.037538,3.7538
672351302,21038821,0.036036,3.6036
302317864,21038821,0.866782,86.6782
283139266,21038821,0.039039,3.9039
229342012,21038821,0.816817,81.6817
212671461,21038821,0.864818,86.4818
182636909,21038821,0.870242,87.0242
166064279,21038821,0.870242,87.0242
164520995,21038821,0.866782,86.6782
92090662,21038821,0.863322,86.3322
22252953,21038821,0.085586,8.5586
601447521,21038821,0.876877,87.6877
557307522,21038821,0.894928,89.4928
544446249,21038821,0.051051,5.1051
514054828,21038821,0.871528,87.1528
514054822,21038821,0.876736,87.6736
514054816,21038821,0.873264,87.3264
514054798,21038821,0.876736,87.6736
514252782,21038821,0.009009,0.9009
482679745,21038821,0.006006,0.6006
416948801,21038821,0.042042,4.2042
402914238,21038821,0.040541,4.0541
322688187,21038821,0.809309,80.9309
294441962,21038821,0.036036,3.6036
41057570,21038821,0.873394,87.3394
400354852,21038821,0.87988,87.988
359427494,21038821,0.042042,4.2042
353078721,21038821,0.868512,86.8512
38260414,21038821,0.037538,3.7538
38260410,21038821,0.012012,1.2012
38112399,21038821,0.037538,3.7538
38112395,21038821,0.003003,0.3003
156766565,21038821,0.815315,81.5315
156766545,21038821,0.815315,81.5315
156766537,21038821,0.815315,81.5315
156766533,21038821,0.815315,81.5315
156766529,21038821,0.815315,81.5315
156766505,21038821,0.815315,81.5315
149287217,21038821,0.039039,3.9039
21063917,21038821,0.816817,81.6817
21038821,21038821,0,0
241897474,21038821,0.813814,81.3814
32265024,21038821,0.812312,81.2312
18025358,21038821,0.884384,88.4384
47531122,21038821,0.810811,81.0811
204324151,21038821,0.885886,88.5886
195764992,21038821,0.902402,90.2402
KM052275,21038821,0.876106,87.6106
AY148187,21038821,0.887387,88.7387
M37899,21038821,0.815315,81.5315
KF214742,21038821,0.051051,5.1051
GQ411199,21038821,0.051051,5.1051
62857328,241897474,0.899306,89.9306
9633607,241897474,0.879182,87.9182
6136264,241897474,0.235145,23.5145
138873,241897474,0.059418,5.9418
237642071,241897474,0.859489,85.9489
71658847,241897474,0.880829,88.0829
18999349,241897474,0.829427,82.9427
338826805,241897474,0.872945,87.2945
550455635,241897474,0.890909,89.0909
422933778,241897474,0.891697,89.1697
56698740,241897474,0.896774,89.6774
33235706,241897474,0.877358,87.7358
23334622,241897474,0.893758,89.3758
23334619,241897474,0.882042,88.2042
401715658,241897474,0.898684,89.8684
389617268,241897474,0.886239,88.6239
378941792,241897474,0.896811,89.6811
817524604,241897474,0.894646,89.4646
6136266,241897474,0.884404,88.4404
6136265,241897474,0.888073,88.8073
726965494,241897474,0.815315,81.5315
726965490,241897474,0.813814,81.3814
726965486,241897474,0.815315,81.5315
726965482,241897474,0.815315,81.5315
726965478,241897474,0.815315,81.5315
753220758,241897474,0.166877,16.6877
208429852,241897474,0.017699,1.7699
34447098,241897474,0.884191,88.4191
23334612,241897474,0.901857,90.1857
698029512,241897474,0.897333,89.7333
672432742,241897474,0.815315,81.5315
672351302,241897474,0.813814,81.3814
302317864,241897474,0.875433,87.5433
283139266,241897474,0.813814,81.3814
229342012,241897474,0.035398,3.5398
212671461,241897474,0.887348,88.7348
182636909,241897474,0.877163,87.7163
166064279,241897474,0.875433,87.5433
164520995,241897474,0.877163,87.7163
92090662,241897474,0.889273,88.9273
22252953,241897474,0.81982,81.982
601447521,241897474,0.904255,90.4255
557307522,241897474,0.884058,88.4058
544446249,241897474,0.815315,81.5315
514054828,241897474,0.897569,89.7569
514054822,241897474,0.897569,89.7569
514054816,241897474,0.897569,89.7569
514054798,241897474,0.897569,89.7569
514252782,241897474,0.830729,83.0729
482679745,241897474,0.813814,81.3814
416948801,241897474,0.821321,82.1321
402914238,241897474,0.818318,81.8318
322688187,241897474,0.055626,5.5626
294441962,241897474,0.815315,81.5315
41057570,241897474,0.882569,88.2569
400354852,241897474,0.887118,88.7118
359427494,241897474,0.815315,81.5315
353078721,241897474,0.875433,87.5433
38260414,241897474,0.815315,81.5315
38260410,241897474,0.813814,81.3814
38112399,241897474,0.816817,81.6817
38112395,241897474,0.813814,81.3814
156766565,241897474,0.005057,0.5057
156766545,241897474,0.006321,0.6321
156766537,241897474,0.020228,2.0228
156766533,241897474,0.007585,0.7585
156766529,241897474,0.006321,0.6321
156766505,241897474,0.007585,0.7585
149287217,241897474,0.815315,81.5315
21063917,241897474,0.103666,10.3666
21038821,241897474,0.813814,81.3814
241897474,241897474,0,0
32265024,241897474,0.23038,23.038
18025358,241897474,0.895225,89.5225
47531122,241897474,0.23038,23.038
204324151,241897474,0.901408,90.1408
195764992,241897474,0.880282,88.0282
KM052275,241897474,0.888496,88.8496
AY148187,241897474,0.888252,88.8252
M37899,241897474,0.059418,5.9418
KF214742,241897474,0.815315,81.5315
GQ411199,241897474,0.816817,81.6817
62857328,32265024,0.890625,89.0625
9633607,32265024,0.892193,89.2193
6136264,32265024,0.036709,3.6709
138873,32265024,0.226582,22.6582
237642071,32265024,0.864964,86.4964
71658847,32265024,0.891192,89.1192
18999349,32265024,0.822917,82.2917
338826805,32265024,0.890882,89.0882
550455635,32265024,0.890909,89.0909
422933778,32265024,0.884477,88.4477
56698740,32265024,0.904516,90.4516
33235706,32265024,0.877358,87.7358
23334622,32265024,0.89243,89.243
23334619,32265024,0.903169,90.3169
401715658,32265024,0.897368,89.7368
389617268,32265024,0.884404,88.4404
378941792,32265024,0.902439,90.2439
817524604,32265024,0.894646,89.4646
6136266,32265024,0.875229,87.5229
6136265,32265024,0.878899,87.8899
726965494,32265024,0.810811,81.0811
726965490,32265024,0.809309,80.9309
726965486,32265024,0.812312,81.2312
726965482,32265024,0.810811,81.0811
726965478,32265024,0.809309,80.9309
753220758,32265024,0.232911,23.2911
208429852,32265024,0.236709,23.6709
34447098,32265024,0.882353,88.2353
23334612,32265024,0.901857,90.1857
698029512,32265024,0.884,88.4
672432742,32265024,0.810811,81.0811
672351302,32265024,0.809309,80.9309
302317864,32265024,0.892734,89.2734
283139266,32265024,0.815315,81.5315
229342012,32265024,0.235443,23.5443
212671461,32265024,0.883882,88.3882
182636909,32265024,0.892734,89.2734
166064279,32265024,0.891003,89.1003
164520995,32265024,0.889273,88.9273
92090662,32265024,0.887543,88.7543
22252953,32265024,0.806306,80.6306
601447521,32265024,0.900266,90.0266
557307522,32265024,0.889493,88.9493
544446249,32265024,0.812312,81.2312
514054828,32265024,0.892361,89.2361
514054822,32265024,0.892361,89.2361
514054816,32265024,0.892361,89.2361
514054798,32265024,0.892361,89.2361
514252782,32265024,0.824219,82.4219
482679745,32265024,0.807808,80.7808
416948801,32265024,0.815315,81.5315
402914238,32265024,0.813814,81.3814
322688187,32265024,0.225316,22.5316
294441962,32265024,0.810811,81.0811
41057570,32265024,0.891743,89.1743
400354852,32265024,0.884462,88.4462
359427494,32265024,0.810811,81.0811
353078721,32265024,0.892734,89.2734
38260414,32265024,0.810811,81.0811
38260410,32265024,0.813814,81.3814
38112399,32265024,0.812312,81.2312
38112395,32265024,0.812312,81.2312
156766565,32265024,0.229114,22.9114
156766545,32265024,0.23038,23.038
156766537,32265024,0.241772,24.1772
156766533,32265024,0.231646,23.1646
156766529,32265024,0.23038,23.038
156766505,32265024,0.227848,22.7848
149287217,32265024,0.812312,81.2312
21063917,32265024,0.224051,22.4051
21038821,32265024,0.812312,81.2312
241897474,32265024,0.23038,23.038
32265024,32265024,0,0
18025358,32265024,0.903183,90.3183
47531122,32265024,0.024051,2.4051
204324151,32265024,0.876056,87.6056
195764992,32265024,0.877465,87.7465
KM052275,32265024,0.897345,89.7345
AY148187,32265024,0.891117,89.1117
M37899,32265024,0.226582,22.6582
KF214742,32265024,0.810811,81.0811
GQ411199,32265024,0.812312,81.2312
62857328,18025358,0.850694,85.0694
9633607,18025358,0.817844,81.7844
6136264,18025358,0.892573,89.2573
138873,18025358,0.88992,88.992
237642071,18025358,0.819343,81.9343
71658847,18025358,0.8981,89.81
18999349,18025358,0.883289,88.3289
338826805,18025358,0.721973,72.1973
550455635,18025358,0.830303,83.0303
422933778,18025358,0.801444,80.1444
56698740,18025358,0.643236,64.3236
33235706,18025358,0.784906,78.4906
23334622,18025358,0.196547,19.6547
23334619,18025358,0.846831,84.6831
401715658,18025358,0.287798,28.7798
389617268,18025358,0.805505,80.5505
378941792,18025358,0.776735,77.6735
817524604,18025358,0.801382,80.1382
6136266,18025358,0.790826,79.0826
6136265,18025358,0.8,80
726965494,18025358,0.885886,88.5886
726965490,18025358,0.884384,88.4384
726965486,18025358,0.884384,88.4384
726965482,18025358,0.882883,88.2883
726965478,18025358,0.882883,88.2883
753220758,18025358,0.897878,89.7878
208429852,18025358,0.896552,89.6552
34447098,18025358,0.803309,80.3309
23334612,18025358,0.002653,0.2653
698029512,18025358,0.224,22.4
672432742,18025358,0.884384,88.4384
672351302,18025358,0.884384,88.4384
302317864,18025358,0.904844,90.4844
283139266,18025358,0.884384,88.4384
229342012,18025358,0.891247,89.1247
212671461,18025358,0.911612,91.1612
182636909,18025358,0.908304,90.8304
166064279,18025358,0.903114,90.3114
164520995,18025358,0.906574,90.6574
92090662,18025358,0.903114,90.3114
22252953,18025358,0.878378,87.8378
601447521,18025358,0.183511,18.3511
557307522,18025358,0.836957,83.6957
544446249,18025358,0.885886,88.5886
514054828,18025358,0.850694,85.0694
514054822,18025358,0.850694,85.0694
514054816,18025358,0.850694,85.0694
514054798,18025358,0.850694,85.0694
514252782,18025358,0.897878,89.7878
482679745,18025358,0.878378,87.8378
416948801,18025358,0.885886,88.5886
402914238,18025358,0.885886,88.5886
322688187,18025358,0.891247,89.1247
294441962,18025358,0.884384,88.4384
41057570,18025358,0.801835,80.1835
400354852,18025358,0.204515,20.4515
359427494,18025358,0.884384,88.4384
353078721,18025358,0.910035,91.0035
38260414,18025358,0.884384,88.4384
38260410,18025358,0.885886,88.5886
38112399,18025358,0.884384,88.4384
38112395,18025358,0.885886,88.5886
156766565,18025358,0.903183,90.3183
156766545,18025358,0.896552,89.6552
156766537,18025358,0.897878,89.7878
156766533,18025358,0.903183,90.3183
156766529,18025358,0.896552,89.6552
156766505,18025358,0.896552,89.6552
149287217,18025358,0.884384,88.4384
21063917,18025358,0.893899,89.3899
21038821,18025358,0.884384,88.4384
241897474,18025358,0.895225,89.5225
32265024,18025358,0.903183,90.3183
18025358,18025358,0,0
47531122,18025358,0.88992,88.992
204324151,18025358,0.829577,82.9577
195764992,18025358,0.829577,82.9577
KM052275,18025358,0.79646,79.646
AY148187,18025358,0.842407,84.2407
M37899,18025358,0.897878,89.7878
KF214742,18025358,0.885886,88.5886
GQ411199,18025358,0.884384,88.4384
62857328,47531122,0.887153,88.7153
9633607,47531122,0.890335,89.0335
6136264,47531122,0.022785,2.2785
138873,47531122,0.227848,22.7848
237642071,47531122,0.859489,85.9489
71658847,47531122,0.880829,88.0829
18999349,47531122,0.824219,82.4219
